order_id,region,country,shipping_mode,real_days,scheduled_days,delay_days,is_late,order_value_usd,item_quantity,co2_emission_tons
33072,East of USA,Estados Unidos,Second Class,3,2,1,1,139.4400024,3,0.0006
33063,South of  USA ,Estados Unidos,Second Class,4,2,2,1,136.4499969,3,0.0006
33058,West of USA ,Estados Unidos,Standard Class,4,4,0,0,95.95999908,2,0.0001
33057,West of USA ,Estados Unidos,Standard Class,3,4,-1,0,134.9499969,3,0.00015
33053,US Center ,Estados Unidos,Second Class,4,2,2,1,49.97999954,1,0.0002
33037,West of USA ,Estados Unidos,Second Class,3,2,1,1,94.95999908,2,0.0004
33037,West of USA ,Estados Unidos,Second Class,3,2,1,1,181.9299927,4,0.0008
33035,West of USA ,Estados Unidos,Same Day,0,0,0,0,94.45999908,2,0.0018
33029,US Center ,Estados Unidos,Same Day,0,0,0,0,49.47999954,1,0.0009
33020,US Center ,Estados Unidos,Second Class,6,2,4,1,92.95999908,2,0.0004
33015,East of USA,Estados Unidos,Second Class,6,2,4,1,131.9499969,3,0.0006
33011,West of USA ,Estados Unidos,First Class,2,1,1,1,179.9299927,4,0.0016
33009,US Center ,Estados Unidos,Same Day,1,0,1,1,175.9299927,4,0.0036
32997,East of USA,Estados Unidos,Second Class,3,2,1,1,173.9299927,4,0.0008
32992,East of USA,Estados Unidos,Standard Class,3,4,-1,0,90.95999908,2,0.0001
32989,East of USA,Estados Unidos,Standard Class,5,4,1,1,48.47999954,1,5e-05
32988,US Center ,Estados Unidos,Standard Class,4,4,0,0,130.4499969,3,0.00015
32987,US Center ,Estados Unidos,Standard Class,3,4,-1,0,89.95999908,2,0.0001
32985,East of USA,Estados Unidos,Standard Class,6,4,2,1,87.95999908,2,0.0001
32974,West of USA ,Estados Unidos,Second Class,5,2,3,1,86.97000122,2,0.0004
32972,US Center ,Estados Unidos,First Class,2,1,1,1,84.97000122,2,0.0008
32970,South of  USA ,Estados Unidos,First Class,2,1,1,1,169.9299927,4,0.0016
32969,US Center ,Estados Unidos,First Class,2,1,1,1,83.97000122,2,0.0008
32967,US Center ,Estados Unidos,First Class,2,1,1,1,127.4499969,3,0.0012
32967,US Center ,Estados Unidos,First Class,2,1,1,1,237.4100037,5,0.002
32965,US Center ,Estados Unidos,First Class,2,1,1,1,167.9299927,4,0.0016
32962,US Center ,Estados Unidos,Standard Class,3,4,-1,0,125.9499969,3,0.00015
32961,US Center ,Estados Unidos,Standard Class,2,4,-2,0,82.97000122,2,0.0001
32958,East of USA,Estados Unidos,Standard Class,4,4,0,0,165.9299927,4,0.0002
32958,East of USA,Estados Unidos,Standard Class,4,4,0,0,124.4499969,3,0.00015
32956,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,47.97999954,1,5e-05
32953,West of USA ,Estados Unidos,Standard Class,4,4,0,0,122.9499969,3,0.00015
32947,West of USA ,Estados Unidos,First Class,2,1,1,1,236.1600037,5,0.002
32944,East of USA,Estados Unidos,First Class,2,1,1,1,163.9299927,4,0.0016
32944,East of USA,Estados Unidos,First Class,2,1,1,1,232.4100037,5,0.002
32939,US Center ,Estados Unidos,Standard Class,5,4,1,1,81.97000122,2,0.0001
32933,West of USA ,Estados Unidos,Second Class,4,2,2,1,119.9499969,3,0.0006
32929,East of USA,Estados Unidos,Standard Class,5,4,1,1,79.97000122,2,0.0001
32920,West of USA ,Estados Unidos,Standard Class,6,4,2,1,227.4100037,5,0.00025
32919,West of USA ,Estados Unidos,Standard Class,5,4,1,1,47.22999954,1,5e-05
32918,West of USA ,Estados Unidos,Second Class,4,2,2,1,112.4599991,3,0.0006
32915,East of USA,Estados Unidos,First Class,2,1,1,1,149.9400024,3,0.0012
32912,US Center ,Estados Unidos,First Class,2,1,1,1,224.9100037,5,0.002
32902,West of USA ,Estados Unidos,Standard Class,3,4,-1,0,159.9400024,4,0.0002
32901,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,148.4400024,3,0.00015
32887,US Center ,Estados Unidos,Standard Class,3,4,-1,0,46.47999954,1,5e-05
32883,East of USA,Estados Unidos,Second Class,4,2,2,1,44.97999954,1,0.0002
32882,East of USA,Estados Unidos,Second Class,3,2,1,1,43.97999954,1,0.0002
32875,East of USA,Estados Unidos,Standard Class,6,4,2,1,149.9400024,4,0.0002
32868,West of USA ,Estados Unidos,Standard Class,4,4,0,0,199.9199982,4,0.0002
32863,US Center ,Estados Unidos,Second Class,4,2,2,1,43.47999954,1,0.0002
32861,South of  USA ,Estados Unidos,Second Class,2,2,0,0,98.95999908,2,0.0004
32858,West of USA ,Estados Unidos,Standard Class,4,4,0,0,219.9100037,5,0.00025
32854,East of USA,Estados Unidos,Same Day,1,0,1,1,97.95999908,2,0.0018
32852,East of USA,Estados Unidos,Same Day,1,0,1,1,217.4100037,5,0.0045
32851,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,96.95999908,2,0.0001
32844,US Center ,Estados Unidos,Standard Class,5,4,1,1,94.95999908,2,0.0001
32844,US Center ,Estados Unidos,Standard Class,5,4,1,1,146.9400024,3,0.00015
32842,East of USA,Estados Unidos,Second Class,3,2,1,1,145.4400024,3,0.0006
32841,West of USA ,Estados Unidos,Second Class,2,2,0,0,42.47999954,1,0.0002
32839,East of USA,Estados Unidos,Second Class,5,2,3,1,41.97999954,1,0.0002
32830,East of USA,Estados Unidos,Standard Class,6,4,2,1,41.47999954,1,5e-05
32829,West of USA ,Estados Unidos,Standard Class,5,4,1,1,94.45999908,2,0.0001
32829,West of USA ,Estados Unidos,Standard Class,5,4,1,1,212.4199982,5,0.00025
32829,West of USA ,Estados Unidos,Standard Class,5,4,1,1,92.95999908,2,0.0001
32828,West of USA ,Estados Unidos,Standard Class,4,4,0,0,90.95999908,2,0.0001
32828,West of USA ,Estados Unidos,Standard Class,4,4,0,0,89.95999908,2,0.0001
32822,West of USA ,Estados Unidos,First Class,2,1,1,1,40.97999954,1,0.0004
32810,US Center ,Estados Unidos,Same Day,1,0,1,1,209.9199982,5,0.0045
32808,West of USA ,Estados Unidos,Standard Class,4,4,0,0,197.9199982,4,0.0002
32808,West of USA ,Estados Unidos,Standard Class,4,4,0,0,87.95999908,2,0.0001
32801,West of USA ,Estados Unidos,First Class,2,1,1,1,143.9400024,3,0.0012
32800,West of USA ,Estados Unidos,Standard Class,6,4,2,1,142.4400024,3,0.00015
32799,West of USA ,Estados Unidos,Standard Class,5,4,1,1,39.97999954,1,5e-05
32794,US Center ,Estados Unidos,Second Class,5,2,3,1,141.6900024,3,0.0006
32792,US Center ,Estados Unidos,Second Class,3,2,1,1,207.4199982,5,0.001
32791,South of  USA ,Estados Unidos,First Class,2,1,1,1,195.9199982,4,0.0016
32787,East of USA,Estados Unidos,Standard Class,3,4,-1,0,37.49000168,1,5e-05
32782,East of USA,Estados Unidos,Standard Class,3,4,-1,0,204.9199982,5,0.00025
32780,South of  USA ,Estados Unidos,Second Class,6,2,4,1,86.97000122,2,0.0004
32777,West of USA ,Estados Unidos,Second Class,3,2,1,1,193.9199982,4,0.0008
32775,West of USA ,Estados Unidos,Second Class,6,2,4,1,199.9199982,5,0.001
32773,East of USA,Estados Unidos,First Class,2,1,1,1,139.4400024,3,0.0012
32770,US Center ,Estados Unidos,First Class,2,1,1,1,49.97999954,1,0.0004
32767,US Center ,Estados Unidos,Same Day,0,0,0,0,49.47999954,1,0.0009
32767,US Center ,Estados Unidos,Same Day,0,0,0,0,48.97999954,1,0.0009
32766,US Center ,Estados Unidos,Standard Class,2,4,-2,0,48.47999954,1,5e-05
32754,East of USA,Estados Unidos,Standard Class,5,4,1,1,191.9199982,4,0.0002
32752,South of  USA ,Estados Unidos,Standard Class,3,4,-1,0,83.97000122,2,0.0001
32748,South of  USA ,Estados Unidos,Second Class,4,2,2,1,81.97000122,2,0.0004
32747,West of USA ,Estados Unidos,Second Class,3,2,1,1,47.97999954,1,0.0002
32747,West of USA ,Estados Unidos,Second Class,3,2,1,1,187.4299927,5,0.001
32747,West of USA ,Estados Unidos,Second Class,3,2,1,1,189.9199982,4,0.0008
32744,US Center ,Estados Unidos,Standard Class,5,4,1,1,136.4499969,3,0.00015
32742,US Center ,Estados Unidos,Standard Class,3,4,-1,0,79.97000122,2,0.0001
32734,US Center ,Estados Unidos,Standard Class,5,4,1,1,47.22999954,1,5e-05
32731,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,74.97000122,2,0.0001
32724,West of USA ,Estados Unidos,Second Class,5,2,3,1,46.47999954,1,0.0002
32719,West of USA ,Estados Unidos,Standard Class,5,4,1,1,188.9199982,4,0.0002
32718,West of USA ,Estados Unidos,Standard Class,4,4,0,0,185.9299927,4,0.0002
32714,US Center ,Estados Unidos,Second Class,5,2,3,1,181.9299927,4,0.0008
32711,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,99.95999908,2,0.0001
32707,US Center ,Estados Unidos,Standard Class,3,4,-1,0,249.8999939,5,0.00025
32705,East of USA,Estados Unidos,Standard Class,6,4,2,1,179.9299927,4,0.0002
32693,East of USA,Estados Unidos,First Class,2,1,1,1,175.9299927,4,0.0016
32691,US Center ,Estados Unidos,Same Day,0,0,0,0,45.47999954,1,0.0009
32691,US Center ,Estados Unidos,Same Day,0,0,0,0,134.9499969,3,0.0027
32689,South of  USA ,Estados Unidos,Same Day,0,0,0,0,131.9499969,3,0.0027
32686,South of  USA ,Estados Unidos,Second Class,2,2,0,0,130.4499969,3,0.0006
32684,South of  USA ,Estados Unidos,First Class,2,1,1,1,247.3999939,5,0.002
32679,South of  USA ,Estados Unidos,Standard Class,5,4,1,1,244.8999939,5,0.00025
32678,US Center ,Estados Unidos,Standard Class,4,4,0,0,173.9299927,4,0.0002
32677,West of USA ,Estados Unidos,Standard Class,3,4,-1,0,127.4499969,3,0.00015
32662,West of USA ,Estados Unidos,First Class,2,1,1,1,242.3999939,5,0.002
32661,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,44.97999954,1,5e-05
32655,US Center ,Estados Unidos,Second Class,6,2,4,1,43.97999954,1,0.0002
32652,US Center ,Estados Unidos,Standard Class,3,4,-1,0,125.9499969,3,0.00015
32638,South of  USA ,Estados Unidos,Standard Class,4,4,0,0,239.8999939,5,0.00025
32638,South of  USA ,Estados Unidos,Standard Class,4,4,0,0,169.9299927,4,0.0002
32635,East of USA,Estados Unidos,Second Class,6,2,4,1,97.95999908,2,0.0004
32625,West of USA ,Estados Unidos,First Class,2,1,1,1,167.9299927,4,0.0016
32618,East of USA,Estados Unidos,Standard Class,4,4,0,0,165.9299927,4,0.0002
32616,South of  USA ,Estados Unidos,Standard Class,2,4,-2,0,163.9299927,4,0.0002
32616,South of  USA ,Estados Unidos,Standard Class,2,4,-2,0,237.4100037,5,0.00025
32615,South of  USA ,Estados Unidos,Standard Class,6,4,2,1,96.95999908,2,0.0001
32614,East of USA,Estados Unidos,Standard Class,5,4,1,1,95.95999908,2,0.0001
32609,East of USA,Estados Unidos,Second Class,5,2,3,1,94.95999908,2,0.0004
32609,East of USA,Estados Unidos,Second Class,5,2,3,1,124.4499969,3,0.0006
32607,West of USA ,Estados Unidos,Second Class,3,2,1,1,159.9400024,4,0.0008
32607,West of USA ,Estados Unidos,Second Class,3,2,1,1,122.9499969,3,0.0006
32605,West of USA ,Estados Unidos,Standard Class,6,4,2,1,149.9400024,4,0.0002
32602,US Center ,Estados Unidos,Second Class,3,2,1,1,43.47999954,1,0.0002
32599,South of  USA ,Estados Unidos,Second Class,5,2,3,1,94.45999908,2,0.0004
32598,South of  USA ,Estados Unidos,Standard Class,4,4,0,0,119.9499969,3,0.00015
32597,South of  USA ,Estados Unidos,Second Class,3,2,1,1,236.1600037,5,0.001
32594,West of USA ,Estados Unidos,Standard Class,5,4,1,1,199.9199982,4,0.0002
32590,West of USA ,Estados Unidos,Second Class,6,2,4,1,197.9199982,4,0.0008
32585,East of USA,Estados Unidos,Same Day,1,0,1,1,42.47999954,1,0.0009
32583,East of USA,Estados Unidos,Standard Class,4,4,0,0,41.97999954,1,5e-05
32582,East of USA,Estados Unidos,Standard Class,3,4,-1,0,92.95999908,2,0.0001
32582,East of USA,Estados Unidos,Standard Class,3,4,-1,0,195.9199982,4,0.0002
32582,East of USA,Estados Unidos,Standard Class,3,4,-1,0,90.95999908,2,0.0001
32581,US Center ,Estados Unidos,Standard Class,2,4,-2,0,112.4599991,3,0.00015
32577,US Center ,Estados Unidos,Second Class,3,2,1,1,41.47999954,1,0.0002
32574,US Center ,Estados Unidos,Standard Class,5,4,1,1,89.95999908,2,0.0001
32574,US Center ,Estados Unidos,Standard Class,5,4,1,1,149.9400024,3,0.00015
32570,US Center ,Estados Unidos,Standard Class,6,4,2,1,40.97999954,1,5e-05
32561,US Center ,Estados Unidos,Standard Class,2,4,-2,0,193.9199982,4,0.0002
32560,US Center ,Estados Unidos,Second Class,6,2,4,1,191.9199982,4,0.0008
32559,East of USA,Estados Unidos,Standard Class,5,4,1,1,232.4100037,5,0.00025
32550,East of USA,Estados Unidos,Same Day,0,0,0,0,87.95999908,2,0.0018
32550,East of USA,Estados Unidos,Same Day,0,0,0,0,227.4100037,5,0.0045
32546,East of USA,Estados Unidos,Standard Class,2,4,-2,0,148.4400024,3,0.00015
32545,East of USA,Estados Unidos,Standard Class,6,4,2,1,39.97999954,1,5e-05
32544,West of USA ,Estados Unidos,Standard Class,5,4,1,1,146.9400024,3,0.00015
32544,West of USA ,Estados Unidos,Standard Class,5,4,1,1,224.9100037,5,0.00025
32535,West of USA ,Estados Unidos,Standard Class,6,4,2,1,145.4400024,3,0.00015
32534,South of  USA ,Estados Unidos,Standard Class,5,4,1,1,189.9199982,4,0.0002
32531,South of  USA ,Estados Unidos,Standard Class,2,4,-2,0,219.9100037,5,0.00025
32531,South of  USA ,Estados Unidos,Standard Class,2,4,-2,0,217.4100037,5,0.00025
32527,West of USA ,Estados Unidos,Standard Class,3,4,-1,0,188.9199982,4,0.0002
32526,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,212.4199982,5,0.00025
32522,East of USA,Estados Unidos,Second Class,3,2,1,1,209.9199982,5,0.001
32518,West of USA ,Estados Unidos,Second Class,4,2,2,1,143.9400024,3,0.0006
32517,West of USA ,Estados Unidos,Standard Class,3,4,-1,0,207.4199982,5,0.00025
32515,East of USA,Estados Unidos,Second Class,6,2,4,1,49.47999954,1,0.0002
32515,East of USA,Estados Unidos,Second Class,6,2,4,1,48.97999954,1,0.0002
32509,East of USA,Estados Unidos,First Class,2,1,1,1,86.97000122,2,0.0008
32507,East of USA,Estados Unidos,Standard Class,3,4,-1,0,48.47999954,1,5e-05
32503,East of USA,Estados Unidos,Standard Class,4,4,0,0,84.97000122,2,0.0001
32501,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,47.97999954,1,5e-05
32501,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,142.4400024,3,0.00015
32501,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,185.9299927,4,0.0002
32495,US Center ,Estados Unidos,Standard Class,6,4,2,1,83.97000122,2,0.0001
32492,South of  USA ,Estados Unidos,Standard Class,3,4,-1,0,181.9299927,4,0.0002
32490,South of  USA ,Estados Unidos,Standard Class,6,4,2,1,141.6900024,3,0.00015
32486,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,179.9299927,4,0.0002
32484,West of USA ,Estados Unidos,Standard Class,5,4,1,1,139.4400024,3,0.00015
32481,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,136.4499969,3,0.00015
32470,US Center ,Estados Unidos,Standard Class,6,4,2,1,134.9499969,3,0.00015
32466,East of USA,Estados Unidos,Standard Class,2,4,-2,0,82.97000122,2,0.0001
32465,East of USA,Estados Unidos,Standard Class,6,4,2,1,47.47999954,1,5e-05
32460,East of USA,Estados Unidos,Standard Class,6,4,2,1,47.22999954,1,5e-05
32460,East of USA,Estados Unidos,Standard Class,6,4,2,1,131.9499969,3,0.00015
32457,US Center ,Estados Unidos,Standard Class,3,4,-1,0,130.4499969,3,0.00015
32450,West of USA ,Estados Unidos,Second Class,6,2,4,1,46.47999954,1,0.0002
32446,US Center ,Estados Unidos,Second Class,2,2,0,0,81.97000122,2,0.0004
32445,US Center ,Estados Unidos,First Class,2,1,1,1,127.4499969,3,0.0012
32445,US Center ,Estados Unidos,First Class,2,1,1,1,204.9199982,5,0.002
32443,US Center ,Estados Unidos,First Class,2,1,1,1,199.9199982,5,0.002
32440,West of USA ,Estados Unidos,Standard Class,6,4,2,1,175.9299927,4,0.0002
32439,West of USA ,Estados Unidos,Same Day,1,0,1,1,45.47999954,1,0.0009
32435,US Center ,Estados Unidos,Standard Class,6,4,2,1,173.9299927,4,0.0002
32434,US Center ,Estados Unidos,Standard Class,5,4,1,1,169.9299927,4,0.0002
32424,US Center ,Estados Unidos,Standard Class,5,4,1,1,125.9499969,3,0.00015
32417,South of  USA ,Estados Unidos,First Class,2,1,1,1,124.4499969,3,0.0012
32416,South of  USA ,Estados Unidos,Same Day,0,0,0,0,42.47999954,1,0.0009
32414,South of  USA ,Estados Unidos,Same Day,0,0,0,0,41.97999954,1,0.0009
32412,West of USA ,Estados Unidos,First Class,2,1,1,1,187.4299927,5,0.002
32404,US Center ,Estados Unidos,Standard Class,5,4,1,1,122.9499969,3,0.00015
32395,West of USA ,Estados Unidos,Standard Class,6,4,2,1,249.8999939,5,0.00025
32395,West of USA ,Estados Unidos,Standard Class,6,4,2,1,247.3999939,5,0.00025
32386,South of  USA ,Estados Unidos,First Class,2,1,1,1,244.8999939,5,0.002
32377,US Center ,Estados Unidos,Second Class,3,2,1,1,119.9499969,3,0.0006
32372,West of USA ,Estados Unidos,Standard Class,3,4,-1,0,74.97000122,2,0.0001
32371,West of USA ,Estados Unidos,Standard Class,2,4,-2,0,167.9299927,4,0.0002
32368,West of USA ,Estados Unidos,Standard Class,4,4,0,0,99.95999908,2,0.0001
32365,US Center ,Estados Unidos,Standard Class,6,4,2,1,112.4599991,3,0.00015
32361,East of USA,Estados Unidos,First Class,2,1,1,1,165.9299927,4,0.0016
32361,East of USA,Estados Unidos,First Class,2,1,1,1,242.3999939,5,0.002
32358,East of USA,Estados Unidos,Standard Class,4,4,0,0,163.9299927,4,0.0002
32355,West of USA ,Estados Unidos,Second Class,6,2,4,1,98.95999908,2,0.0004
32349,East of USA,Estados Unidos,Standard Class,5,4,1,1,239.8999939,5,0.00025
32346,West of USA ,Estados Unidos,Second Class,2,2,0,0,97.95999908,2,0.0004
32344,South of  USA ,Estados Unidos,Standard Class,5,4,1,1,237.4100037,5,0.00025
32342,US Center ,Estados Unidos,Standard Class,3,4,-1,0,96.95999908,2,0.0001
32341,US Center ,Estados Unidos,Standard Class,2,4,-2,0,95.95999908,2,0.0001
32327,East of USA,Estados Unidos,Standard Class,3,4,-1,0,94.95999908,2,0.0001
32322,East of USA,Estados Unidos,Standard Class,3,4,-1,0,149.9400024,3,0.00015
32320,East of USA,Estados Unidos,Standard Class,6,4,2,1,94.45999908,2,0.0001
32311,West of USA ,Estados Unidos,Second Class,2,2,0,0,148.4400024,3,0.0006
32308,West of USA ,Estados Unidos,Standard Class,4,4,0,0,92.95999908,2,0.0001
32306,US Center ,Estados Unidos,Second Class,2,2,0,0,236.1600037,5,0.001
32301,West of USA ,Estados Unidos,First Class,2,1,1,1,40.97999954,1,0.0004
32300,East of USA,Estados Unidos,First Class,2,1,1,1,146.9400024,3,0.0012
32295,South of  USA ,Estados Unidos,Second Class,6,2,4,1,159.9400024,4,0.0008
32292,South of  USA ,Estados Unidos,Standard Class,3,4,-1,0,145.4400024,3,0.00015
32291,South of  USA ,Estados Unidos,Standard Class,2,4,-2,0,39.97999954,1,5e-05
32284,US Center ,Estados Unidos,Second Class,5,2,3,1,232.4100037,5,0.001
32280,West of USA ,Estados Unidos,Standard Class,6,4,2,1,37.49000168,1,5e-05
32279,West of USA ,Estados Unidos,Standard Class,5,4,1,1,90.95999908,2,0.0001
32276,US Center ,Estados Unidos,Standard Class,2,4,-2,0,227.4100037,5,0.00025
32272,East of USA,Estados Unidos,Standard Class,3,4,-1,0,149.9400024,4,0.0002
32259,West of USA ,Estados Unidos,Standard Class,5,4,1,1,49.97999954,1,5e-05
32259,West of USA ,Estados Unidos,Standard Class,5,4,1,1,49.47999954,1,5e-05
32252,South of  USA ,Estados Unidos,Second Class,3,2,1,1,48.97999954,1,0.0002
32250,US Center ,Estados Unidos,Standard Class,6,4,2,1,89.95999908,2,0.0001
32245,East of USA,Estados Unidos,Second Class,6,2,4,1,87.95999908,2,0.0004
32244,East of USA,Estados Unidos,Second Class,5,2,3,1,224.9100037,5,0.001
32241,West of USA ,Estados Unidos,First Class,2,1,1,1,86.97000122,2,0.0008
32237,West of USA ,Estados Unidos,Standard Class,3,4,-1,0,199.9199982,4,0.0002
32235,West of USA ,Estados Unidos,Standard Class,6,4,2,1,197.9199982,4,0.0002
32235,West of USA ,Estados Unidos,Standard Class,6,4,2,1,195.9199982,4,0.0002
32230,East of USA,Estados Unidos,First Class,2,1,1,1,193.9199982,4,0.0016
32223,East of USA,Estados Unidos,Standard Class,4,4,0,0,84.97000122,2,0.0001
32218,East of USA,Estados Unidos,Standard Class,4,4,0,0,191.9199982,4,0.0002
32216,US Center ,Estados Unidos,Standard Class,2,4,-2,0,219.9100037,5,0.00025
32213,US Center ,Estados Unidos,First Class,2,1,1,1,143.9400024,3,0.0012
32204,East of USA,Estados Unidos,Standard Class,5,4,1,1,189.9199982,4,0.0002
32204,East of USA,Estados Unidos,Standard Class,5,4,1,1,217.4100037,5,0.00025
32203,East of USA,Estados Unidos,Standard Class,4,4,0,0,83.97000122,2,0.0001
32203,East of USA,Estados Unidos,Standard Class,4,4,0,0,48.47999954,1,5e-05
25231,South Asia,Afganistán,Standard Class,2,4,-2,0,169.9900055,1,5e-05
25211,Southeast Asia,Indonesia,Standard Class,2,4,-2,0,167.9900055,1,5e-05
25205,South Asia,India,Standard Class,6,4,2,1,165.9900055,1,5e-05
25191,Southeast Asia,Vietnam,Standard Class,2,4,-2,0,163.9900055,1,5e-05
25183,South Asia,India,First Class,2,1,1,1,159.9900055,1,0.0004
25181,Southeast Asia,Indonesia,Standard Class,2,4,-2,0,149.9900055,1,5e-05
25176,Southeast Asia,Filipinas,Second Class,2,2,0,0,199.9900055,1,0.0002
25165,Oceania,Australia,Standard Class,6,4,2,1,197.9900055,1,5e-05
25162,Oceania,Australia,Standard Class,3,4,-1,0,195.9900055,1,5e-05
25156,South Asia,Pakistán,First Class,2,1,1,1,193.9900055,1,0.0004
25154,Eastern Asia,China,First Class,2,1,1,1,191.9900055,1,0.0004
25153,Southeast Asia,Malasia,First Class,2,1,1,1,189.9900055,1,0.0004
25152,Southeast Asia,Malasia,Standard Class,3,4,-1,0,188.9900055,1,5e-05
25151,Southeast Asia,Malasia,Standard Class,2,4,-2,0,185.9900055,1,5e-05
25150,Oceania,Australia,Standard Class,6,4,2,1,181.9900055,1,5e-05
25150,Oceania,Australia,Standard Class,6,4,2,1,179.9900055,1,5e-05
25146,Southeast Asia,Vietnam,Standard Class,2,4,-2,0,175.9900055,1,5e-05
25139,Oceania,Australia,Standard Class,5,4,1,1,173.9900055,1,5e-05
25135,Southeast Asia,Filipinas,Standard Class,6,4,2,1,169.9900055,1,5e-05
25135,Southeast Asia,Filipinas,Standard Class,6,4,2,1,167.9900055,1,5e-05
25124,Southeast Asia,Indonesia,Standard Class,5,4,1,1,165.9900055,1,5e-05
25118,Eastern Asia,Corea del Sur,First Class,2,1,1,1,163.9900055,1,0.0004
25115,South Asia,India,First Class,2,1,1,1,159.9900055,1,0.0004
25108,South Asia,India,Standard Class,4,4,0,0,149.9900055,1,5e-05
25103,South Asia,India,Second Class,4,2,2,1,199.9900055,1,0.0002
25102,South Asia,India,First Class,2,1,1,1,197.9900055,1,0.0004
25088,Eastern Asia,China,Second Class,4,2,2,1,195.9900055,1,0.0002
25079,Oceania,Australia,Standard Class,5,4,1,1,193.9900055,1,5e-05
25078,Oceania,Australia,Standard Class,4,4,0,0,191.9900055,1,5e-05
25077,Oceania,Australia,Standard Class,3,4,-1,0,189.9900055,1,5e-05
25076,Eastern Asia,China,Standard Class,2,4,-2,0,188.9900055,1,5e-05
25071,Oceania,Australia,Standard Class,2,4,-2,0,185.9900055,1,5e-05
25065,Southeast Asia,Vietnam,Second Class,6,2,4,1,181.9900055,1,0.0002
25061,Southeast Asia,Malasia,Standard Class,2,4,-2,0,179.9900055,1,5e-05
25052,Eastern Asia,China,Standard Class,3,4,-1,0,175.9900055,1,5e-05
25044,Eastern Asia,China,First Class,2,1,1,1,173.9900055,1,0.0004
25043,South Asia,Pakistán,First Class,2,1,1,1,169.9900055,1,0.0004
25033,Southeast Asia,Vietnam,Second Class,4,2,2,1,167.9900055,1,0.0002
25030,Eastern Asia,China,Second Class,6,2,4,1,165.9900055,1,0.0002
25026,Oceania,Australia,Standard Class,2,4,-2,0,163.9900055,1,5e-05
25017,Oceania,Australia,Standard Class,3,4,-1,0,159.9900055,1,5e-05
25017,Oceania,Australia,Standard Class,3,4,-1,0,149.9900055,1,5e-05
25016,Southeast Asia,Vietnam,Standard Class,2,4,-2,0,199.9900055,1,5e-05
25014,Southeast Asia,Malasia,Standard Class,5,4,1,1,197.9900055,1,5e-05
25012,Southeast Asia,Tailandia,Standard Class,3,4,-1,0,195.9900055,1,5e-05
25009,Southeast Asia,Indonesia,Standard Class,5,4,1,1,193.9900055,1,5e-05
24999,Oceania,Australia,Second Class,5,2,3,1,191.9900055,1,0.0002
24978,Eastern Asia,China,First Class,2,1,1,1,189.9900055,1,0.0004
24976,Southeast Asia,Malasia,First Class,2,1,1,1,188.9900055,1,0.0004
24972,Eastern Asia,China,Standard Class,3,4,-1,0,185.9900055,1,5e-05
24971,South Asia,Pakistán,Standard Class,2,4,-2,0,181.9900055,1,5e-05
24968,Oceania,Australia,Standard Class,4,4,0,0,179.9900055,1,5e-05
24959,South Asia,India,Second Class,5,2,3,1,175.9900055,1,0.0002
24956,Eastern Asia,China,Second Class,2,2,0,0,173.9900055,1,0.0002
24955,Oceania,Australia,Standard Class,6,4,2,1,169.9900055,1,5e-05
24951,Eastern Asia,China,Standard Class,2,4,-2,0,167.9900055,1,5e-05
24946,Oceania,Australia,Standard Class,2,4,-2,0,165.9900055,1,5e-05
24942,Southeast Asia,Tailandia,Standard Class,3,4,-1,0,163.9900055,1,5e-05
24924,Oceania,Australia,First Class,2,1,1,1,159.9900055,1,0.0004
24922,Oceania,Australia,First Class,2,1,1,1,149.9900055,1,0.0004
24917,Oceania,Australia,Standard Class,3,4,-1,0,199.9900055,1,5e-05
24907,Oceania,Australia,Standard Class,3,4,-1,0,197.9900055,1,5e-05
24904,Eastern Asia,Corea del Sur,Standard Class,5,4,1,1,195.9900055,1,5e-05
24900,Southeast Asia,Malasia,Standard Class,6,4,2,1,193.9900055,1,5e-05
24896,Southeast Asia,Tailandia,Second Class,2,2,0,0,191.9900055,1,0.0002
24893,Southeast Asia,Indonesia,First Class,2,1,1,1,189.9900055,1,0.0004
24890,Southeast Asia,Tailandia,Standard Class,6,4,2,1,188.9900055,1,5e-05
24889,Oceania,Australia,Second Class,5,2,3,1,185.9900055,1,0.0002
24886,Southeast Asia,Tailandia,Second Class,2,2,0,0,181.9900055,1,0.0002
24885,Southeast Asia,Malasia,Standard Class,6,4,2,1,179.9900055,1,5e-05
24874,South Asia,India,Standard Class,5,4,1,1,175.9900055,1,5e-05
24870,Southeast Asia,Indonesia,Standard Class,6,4,2,1,173.9900055,1,5e-05
24866,Oceania,Australia,Second Class,2,2,0,0,169.9900055,1,0.0002
24864,Oceania,Australia,Second Class,5,2,3,1,167.9900055,1,0.0002
24857,Southeast Asia,Camboya,Standard Class,3,4,-1,0,165.9900055,1,5e-05
